Title,Category,Price,Description,Description_all,Main Image URL,Other Image URLs,ID
Keep Calm Essential Oil Blend With Dropper,Home Fragrance |  Fragrance Oil ,395.00,"Keep Calm Essential OilEssential oils are organic compounds extracted from plants with tremendous healing properties. Using essential oils for healing purposes is often called aromatherapy, which is a holistic treatment seeking to improve physical, mental and emotional health.Essential Oil is often used for relaxation, beauty care, home cleaning and most often used as natural medicine.","Content
10ml. Blend Essential Oil
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/e/o/eobl10-clm.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/e/o/eobl10-clm.jpg,1691823798110
Rejuvenate Essential Oil Blend in With Dropper,Home Fragrance |  Fragrance Oil ,395.00,"Rejuvenate Essential OilEssential oils are organic compounds extracted from plants with tremendous healing properties. Using essential oils for healing purposes is often called aromatherapy, which is a holistic treatment seeking to improve physical, mental and emotional health.Essential Oil is often used for relaxation, beauty care, home cleaning and most often used as natural medicine.","Content
10ml. Blend Essential Oil
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/e/o/eobl10-rej_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/e/o/eobl10-rej_1.jpg,1691823804123
Cool Breeze Essential Oil Blend with Dropper,Home Fragrance |  Fragrance Oil ,395.00,"Cool Breeze Essential OilEssential oils are organic compounds extracted from plants with tremendous healing properties. Using essential oils for healing purposes is often called aromatherapy, which is a holistic treatment seeking to improve physical, mental and emotional health.Essential Oil is often used for relaxation, beauty care, home cleaning and most often used as natural medicine.","Content
10ml. Blend Essential Oil
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/e/o/eobl10-clb.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/e/o/eobl10-clb.jpg,1691823810060
Sea Breeze Bulk Aromatherapy Oil,Home Fragrance |  Fragrance Oil ,850.00,"Subtle, lingering, sensuous scents!

Soft, gentle, yet full of vigor and life, the sea breeze makes you feel so alive! Its fresh vivacious note infuses energy into the body, mind and soul.","Content
100 ml.
Story
Little Pleasures The morning dew drops sparkle bright in the rays of the sun, colourful butterflies
dance from flower to flower as the soft spring breeze blows gently over fresh blooms, filling the
atmosphere with their sweet fragrance. You stand there soaking it all in, reveling in the little
pleasures of life! Inspired from nature and its goodness, we bring to you an incredible selection of
charming fragrances. Vibrant, fresh and new, this range is sure to captivate your heart and make you
smile.
How to Use
Just add a couple of drops to the diffuser burner or potpourri to have your ambience smelling
wonderful with its delicate fragrance.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-se_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-se_1.jpg,1691823816185
Neroli Bergamot Bulk Aromatherapy Oil,Home Fragrance |  Fragrance Oil ,850.00,"Subtle, lingering, sensuous scents!

This cheerful scent of the bright and vibrant orange blossoms of neroli instantly perks up the mind with its zesty citrus note.","Content
100 ml.
Story
Little Pleasures The morning dew drops sparkle bright in the rays of the sun, colourful butterflies
dance from flower to flower as the soft spring breeze blows gently over fresh blooms, filling the
atmosphere with their sweet fragrance. You stand there soaking it all in, reveling in the little
pleasures of life! Inspired from nature and its goodness, we bring to you an incredible selection of
charming fragrances. Vibrant, fresh and new, this range is sure to captivate your heart and make you
smile.
How to Use
Just add a couple of drops to the diffuser burner or potpourri to have your ambience smelling
wonderful with its delicate fragrance.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-nebe.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-nebe.jpg,1691823822304
Lily of the Valley Bulk Aromatherapy Oil,Home Fragrance |  Fragrance Oil ,850.00,"Subtle, lingering, sensuous scents!

Floating on the soft breeze of the English countryside, the delicate scent of dainty little lily blossoms is simply wonderful. One of nature’s most beloved fragrance, it’s hard not to fall in love with it.","Content
100 ml.
Description
Little Pleasures The morning dew drops sparkle bright in the rays of the sun, colourful butterflies
dance from flower to flower as the soft spring breeze blows gently over fresh blooms, filling the
atmosphere with their sweet fragrance. You stand there soaking it all in, reveling in the little
pleasures of life! Inspired from nature and its goodness, we bring to you an incredible selection of
charming fragrances. Vibrant, fresh and new, this range is sure to captivate your heart and make you
smile.
How to Use
Just add a couple of drops to the diffuser burner or potpourri to have your ambience smelling
wonderful with its delicate fragrance.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-ly_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-ly_1.jpg,1691823828766
French Lavender Bulk Aromatherapy Oil,Home Fragrance |  Fragrance Oil ,850.00,"Subtle, lingering, sensuous scents!

Stretching over French landscapes, these beautiful flowers infuse the air with a heavenly fragrance. This scent will transport you to summertime in Provence de France.","Content
100 ml.
Story
Little Pleasures The morning dew drops sparkle bright in the rays of the sun, colourful butterflies
dance from flower to flower as the soft spring breeze blows gently over fresh blooms, filling the
atmosphere with their sweet fragrance. You stand there soaking it all in, reveling in the little
pleasures of life! Inspired from nature and its goodness, we bring to you an incredible selection of
charming fragrances. Vibrant, fresh and new, this range is sure to captivate your heart and make you
smile.
How to Use
Just add a couple of drops to the diffuser burner or potpourri to have your ambience smelling
wonderful with its delicate fragrance.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-lv_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-lv_1.jpg,1691823834608
Ivory Musk Bulk Aromatherapy Oil,Home Fragrance |  Fragrance Oil ,850.00,"Subtle, lingering, sensuous scents.

Precious and rare, this exquisite fragrance was once exclusively used only by the Indian royalty. You will find the luxe aroma of this signature scent to be sensuous and captivating.","Content
100 ml.
Story
Little Pleasures The morning dew drops sparkle bright in the rays of the sun, colourful butterflies
dance from flower to flower as the soft spring breeze blows gently over fresh blooms, filling the
atmosphere with their sweet fragrance. You stand there soaking it all in, reveling in the little
pleasures of life! Inspired from nature and its goodness, we bring to you an incredible selection of
charming fragrances. Vibrant, fresh and new, this range is sure to captivate your heart and make you
smile.
How to Use
Just add a couple of drops to the diffuser burner or potpourri to have your ambience smelling
wonderful with its delicate fragrance.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-iv.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-iv.jpg,1691823840614
Honeysuckle Bulk Aromatherapy Oil,Home Fragrance |  Fragrance Oil ,850.00,"Subtle, lingering, sensuous scents!

One of the most loved fresh floral fragrances, this lovely sweet scent is pure pleasure for the senses.","Content
100 ml.
Story
Little Pleasures The morning dew drops sparkle bright in the rays of the sun, colourful butterflies
dance from flower to flower as the soft spring breeze blows gently over fresh blooms, filling the
atmosphere with their sweet fragrance. You stand there soaking it all in, reveling in the little
pleasures of life! Inspired from nature and its goodness, we bring to you an incredible selection of
charming fragrances. Vibrant, fresh and new, this range is sure to captivate your heart and make you
smile.
How to Use
Just add a couple of drops to the diffuser burner or potpourri to have your ambience smelling
wonderful with its delicate fragrance.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-hs_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpaoc-hs_1.jpg,1691823846546
Mysore Chandan - Sandalwood Organic Bulk Aroma Oil,Home Fragrance |  Fragrance Oil ,925.00,"For that delicate, fresh fragrance. Made with love!
The captivating scent of sandalwood soothes all the senses and relaxes the mind. This fragrance transports you to a blissful state of calm and tranquil.","Content
100 ml.
Story
Organic Goodness It's all about going back to the roots to discover the true joys of life. For the
blissful scent of rose and jasmine will always bring a smile to your lips, the potent goodness of
sandalwood and patchouli will warm your heart, and the freshness of orange transports you back to a
joyous childhood. Going back to these basics, we believe in making beautiful products, rich in
organic ingredients and handmade with love. Together, these herbal products are not only the key to
a healthy organic lifestyle, but also strengthen our bond with our roots with all that is beautiful
and natural.
How to Use
Add a few drops of this fragrance oil to your diffuser burner or potpourri to have the ambience
smelling absolutely wonderful!
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/oraoc-cn_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/oraoc-cn_1.jpg,1691823853063
Madurai Jasmine Agarwood Organic Bulk Aroma Oil,Home Fragrance |  Fragrance Oil ,925.00,"For that delicate, fresh fragrance. Made with love!
Nothing beats the beautiful scent of jasmine blossoms and fresh mogra. Its soft, delicate floral note infuses the ambience with a lovely lingering fresh fragrance.","Content
100 ml.
Story
Organic Goodness It's all about going back to the roots to discover the true joys of life. For the
blissful scent of rose and jasmine will always bring a smile to your lips, the potent goodness of
sandalwood and patchouli will warm your heart, and the freshness of orange transports you back to a
joyous childhood. Going back to these basics, we believe in making beautiful products, rich in
organic ingredients and handmade with love. Together, these herbal products are not only the key to
a healthy organic lifestyle, but also strengthen our bond with our roots with all that is beautiful
and natural.
How to Use
Add a few drops of this fragrance oil to your diffuser burner or potpourri to have the ambience
smelling absolutely wonderful!
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/oraoc-ja_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/oraoc-ja_1.jpg,1691823858985
