title,price,brand,category,subcategory,imageurls,size,description,id,product_url
Clam Shell Brown Premium Cotton Shirt,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS100-BLE_6.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_3.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_2.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_5.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_4.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_7.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_8.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_9.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_10.jpg?v=1702464642&width=1000, https://frenchcrown.in/cdn/shop/files/WS100-BLE_12.jpg?v=1702464642&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Sometimes, simplicity is key, and our Clam Shell Brown Premium Cotton Shirt is the epitome of charming simplicity. It's an ideal pick for those who prefer  understated yet elegant and sp fashion choices, making it versatile for various occasions. Beyond its style, this shirt offers unrivaled comfort. The premium cotton fabric ensures that you not only look good but also feel your best. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",747884605,https://frenchcrown.in/products/clam-shell-brown-premium-cotton-shirt-c
Cold Turkey Pink Striped Premium Cotton Dress,3195,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WD056_1.jpg?v=1700647947&width=1000, https://frenchcrown.in/cdn/shop/files/WD056_2_612852d2-252a-4144-81b3-a7dc6a88f446.jpg?v=1700647947&width=1000, https://frenchcrown.in/cdn/shop/products/WD056_2.jpg?v=1691563373&width=1000, https://frenchcrown.in/cdn/shop/products/WD056_4.jpg?v=1691563373&width=1000, https://frenchcrown.in/cdn/shop/files/WD056_5.jpg?v=1691563373&width=1000, https://frenchcrown.in/cdn/shop/products/WD056_6.jpg?v=1691563373&width=1000, https://frenchcrown.in/cdn/shop/products/WD056_7.jpg?v=1691563371&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Embrace timeless elegance with our Cold Turkey Pink Striped Premium Cotton Dress. This exquisite dress features delicate stripes over a pink base, adding a touch of sophistication to your ensemble. Crafted from premium cotton, it offers exceptional comfort and style. Elevate your wardrobe with this classic and versatile piece. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",983275234,https://frenchcrown.in/products/cold-turkey-pink-striped-premium-cotton-dress-c
Cordovan Maroon Premium Cotton Shirt,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WS051-MN_4_14a1f613-2582-47d3-b286-d02b3d7a5c98.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_2_eb89d7e3-311a-45a2-a1e5-8fc5f03ba60b.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_1_d82e4de7-bc6e-4007-acf3-c2d5ffcbdb45.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_5_b36b2e76-20b5-4422-87c2-4667896e87e2.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_6_1bc70335-a3c0-4e68-a4d7-907ac9e3e4fb.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_1.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_2.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_4.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_5.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_6.jpg?v=1762754720&width=1000, https://frenchcrown.in/cdn/shop/products/WS051-MN_7.jpg?v=1679381558&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Uplift your low Monday blues by donning this solid and elegant shirt from French Crown. This shirt is made using premium cotton fabric that will give you uninterrupted nine to five. Add a dash of style by pairing it up with colour-coordinating footwear and black jeans. Throw on some gold studs to finish your outfit. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",531104981,https://frenchcrown.in/products/cordovan-maroon-premium-cotton-shirt-a
Cosmos Peach with Cavern Pink Striped Jersey T-shirt,1995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WTP048_1.jpg?v=1700648179&width=1000, https://frenchcrown.in/cdn/shop/files/WTP048_2_84fc746b-d6dd-4d4e-8b69-706635fac24b.jpg?v=1700648179&width=1000, https://frenchcrown.in/cdn/shop/products/WTP048_2.jpg?v=1691561994&width=1000, https://frenchcrown.in/cdn/shop/products/WTP048_4.jpg?v=1691561994&width=1000, https://frenchcrown.in/cdn/shop/products/WTP048_5.jpg?v=1691561994&width=1000, https://frenchcrown.in/cdn/shop/products/WTP048_6.jpg?v=1691561994&width=1000, https://frenchcrown.in/cdn/shop/products/WTP048_7.jpg?v=1691561993&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Elevate your casual chic with our Cosmos peach with Cavern Pink Striped Jersey T-shirt for women. This trendy tee showcases a captivating striped pattern in cavern pink. Designed with a ribbed collar and a small black patch pocket, it effortlessly combines comfort and style. Enhance your wardrobe with this versatile and fashionable piece. 100 % Premium Cotton: Dense, Durable, Super-soft and Breathable. Responsibly Sourced Sustainable Fabrics and Dyes. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears WASH CARE: Machine wash cold, Tumble dry, Gentle cycle.",988815901,https://frenchcrown.in/products/cosmos-peach-with-cavern-pink-striped-jersey-t-shirt-c
Cosmos Pink Premium Cotton Shirt,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS083-BLK_7.jpg?v=1702472714&width=1000, https://frenchcrown.in/cdn/shop/files/WS083-BLK_3.jpg?v=1702472714&width=1000, https://frenchcrown.in/cdn/shop/files/WS083-BLK_2.jpg?v=1702472714&width=1000, https://frenchcrown.in/cdn/shop/files/WS083-BLK_4.jpg?v=1702472714&width=1000, https://frenchcrown.in/cdn/shop/files/WS083-BLK_5.jpg?v=1702472714&width=1000, https://frenchcrown.in/cdn/shop/files/WS083-BLK_6.jpg?v=1702472713&width=1000, https://frenchcrown.in/cdn/shop/files/WS083-BLK_8.jpg?v=1702463117&width=1000, https://frenchcrown.in/cdn/shop/files/WS083-BLK_9.jpg?v=1702463117&width=1000, https://frenchcrown.in/cdn/shop/files/WS083-BLK_11.jpg?v=1702463117&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Experience the beauty of simplicity with our Cosmos Pink Premium Cotton Shirt. This shirt embodies elegance and sophistication in its purest form, making it an excellent choice for various occasions. Every wardrobe deserves a staple piece, and this one’s adaptability and timeless style make it a reliable choice for a range of events. Wear it to your office or style it as casual wear, it fits in every situation. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",121755472,https://frenchcrown.in/products/cosmos-pink-premium-cotton-shirt-c
Cyan Blue with Salmon Peach Geometric Printed Premium Cotton Crop Shirt,1995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS110-BLE-WP077_3.jpg?v=1702472522&width=1000, https://frenchcrown.in/cdn/shop/files/WS110-BLE-WP077_1.jpg?v=1702472522&width=1000, https://frenchcrown.in/cdn/shop/files/WS110-BLE-WP077_2.jpg?v=1702472522&width=1000, https://frenchcrown.in/cdn/shop/files/WS110-BLE-WP077_4.jpg?v=1702472522&width=1000, https://frenchcrown.in/cdn/shop/files/WS110-BLE-WP077_5.jpg?v=1702472522&width=1000, https://frenchcrown.in/cdn/shop/files/WS110-BLE-WP077_6.jpg?v=1702472522&width=1000, https://frenchcrown.in/cdn/shop/files/WS110-BLE-WP077_7.jpg?v=1702472522&width=1000, https://frenchcrown.in/cdn/shop/files/WS110-BLE-WP077_8.jpg?v=1702472522&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Infuse your summer style with vibrancy in our Cyan Blue and Salmon Peach Geometric Printed Crop Shirt. Crafted from premium cotton, this chic crop shirt showcases a trendy geometric pattern. Perfect for warm-weather outings, it's a stylish and comfortable addition to your collection. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",646901617,https://frenchcrown.in/products/cyan-blue-with-salmon-peach-geometric-printed-premium-cotton-crop-shirt-c
Cyan Green Ankle Length Premium Cotton Palazzo,4395,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOP006_8.jpg?v=1755782915&width=1000, https://frenchcrown.in/cdn/shop/files/WOP006_2.jpg?v=1755782915&width=1000, https://frenchcrown.in/cdn/shop/files/WOP006_9.jpg?v=1700645154&width=1000, https://frenchcrown.in/cdn/shop/files/WOP006_10.jpg?v=1700645156&width=1000, https://frenchcrown.in/cdn/shop/files/WOP006_11.jpg?v=1700645155&width=1000","XS / 24, S / 26, M / 28, L / 30, XL / 32, XXL / 34, 3XL / 36","No more compromise between comfort and style. Beauty is not painful anymore. These Palazzo are the epitome of style and comfort, making them a versatile addition to your wardrobe. The refreshing Cyan Green shade adds a touch of vibrance to your fashion. Stay chic and comfy all day! Care Instructions: Hand Wash or Machine Wash in cold water Fit Type: Track Featuring an elasticated waistband and flared wide legged hemline, these palazzos are perfect to team with your Western or Traditional attires. Crafted in finest cotton, cut into comfortable fit, this pair will assure you spend a blissful day wearing it. No itchy tags on the back or sides. Kindly Adhere to Buy That Trendz Size chart for the perfect fit; Fit These Palazzos can be matched with a Kurti for Ethnic look or Else Tee or Top for a Fusion / Indo-Western look Disclaimer: Actual Colour May Vary Slightly from the Picture Due to Lighting Effects & Different Screen Display Setting.",418702290,https://frenchcrown.in/products/cyan-green-ankle-length-premium-cotton-palazzo-b
Cyan Green Premium Cotton Palazzo,4395,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOP007_7.jpg?v=1755782954&width=1000, https://frenchcrown.in/cdn/shop/files/WOP007_2.jpg?v=1755782954&width=1000, https://frenchcrown.in/cdn/shop/files/WOP007_9.jpg?v=1700920247&width=1000, https://frenchcrown.in/cdn/shop/files/WOP007_8.jpg?v=1700920247&width=1000, https://frenchcrown.in/cdn/shop/files/WOP007_10.jpg?v=1700645161&width=1000","XS / 24, S / 26, M / 28, L / 30, XL / 32, XXL / 34, 3XL / 36","Dive into the world of elegance with our Cyan Green Premium Cotton Palazzo, featuring elasticated bottoms for top-notch comfort. These Palazzo are a fusion of style and ease, making them a must-have in your collection. The cool cyan green hue adds a refreshing twist to your wardrobe. Stay chic and relaxed all day long! Care Instructions: Hand Wash or Machine Wash in cold water Fit Type: Jogger Featuring an elasticated waistband and flared wide legged hemline, these palazzos are perfect to team with your Western or Traditional attires. Crafted in finest cotton, cut into comfortable fit, this pair will assure you spend a blissful day wearing it. No itchy tags on the back or sides. Kindly Adhere to Buy That Trendz Size chart for the perfect fit; Fit These Palazzos can be matched with a Kurti for Ethnic look or Else Tee or Top for a Fusion / Indo-Western look Disclaimer: Actual Colour May Vary Slightly from the Picture Due to Lighting Effects & Different Screen Display Setting.",144415450,https://frenchcrown.in/products/cyan-green-premium-cotton-palazzo-b
Cyprus Green and Deep Teal Green Leaves Printed Bell Sleeves Premium Cotton V Neck Shirt,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS122-WP046_4.jpg?v=1701750237&width=1000, https://frenchcrown.in/cdn/shop/files/WS122-WP046_2.jpg?v=1701750237&width=1000, https://frenchcrown.in/cdn/shop/files/WS122-WP046_3.jpg?v=1701750237&width=1000, https://frenchcrown.in/cdn/shop/files/WS122-WP046_5.jpg?v=1701696951&width=1000, https://frenchcrown.in/cdn/shop/files/WS122-WP046_6.jpg?v=1701696953&width=1000, https://frenchcrown.in/cdn/shop/files/WS122-WP046_7.jpg?v=1701696952&width=1000, https://frenchcrown.in/cdn/shop/files/WS122-WP046_8.jpg?v=1701696951&width=1000, https://frenchcrown.in/cdn/shop/files/WS122-WP046_9.jpg?v=1701696950&width=1000, https://frenchcrown.in/cdn/shop/files/WS122-WP046_10.jpg?v=1702470394&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Embrace the beauty of nature with our Cyprus Green and Deep Teal Green Leaves Printed V Neck Shirt, featuring fashionable bell sleeves. This exquisite design brings a touch of natural charm and sophistication to your ensemble, making it an ideal choice for a variety of occasions. So what are you waiting for? Grab this amazing piece now and show off your fashionable side! Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",117419090,https://frenchcrown.in/products/cyprus-green-and-deep-teal-green-leaves-printed-bell-sleeves-premium-cotton-v-neck-shirt-c
Cyprus Green Leaves Printed Premium Cotton Designer Shirt,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_2.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_3.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_4.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_5.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_6.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_7.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_8.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_9.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_10.jpg?v=1702462242&width=1000, https://frenchcrown.in/cdn/shop/files/WS076-CC-WP012_11.jpg?v=1702462242&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Embark on a journey of refined glamour with our Cyprus Green Leaves Printed Premium Cotton Designer Shirt! This women's shirt exudes sophistication, resembling a blazer, thanks to its fancy plackets. Perfect for fashion-forward ladies who adore style and comfort throughout the day. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",828097114,https://frenchcrown.in/products/cyprus-green-leaves-printed-premium-cotton-designer-shirt-c
