title,price,photo_url,description
AXOR - APEX SOLID,"4,744.00",https://ridersarena.com/cdn/shop/products/ApexBlack1-500x500.jpg?v=1672224096&width=1946,"Apex, the new sport touring helmet, born to satisfy the needs of the riders looking for maximum stability and aerodynamic performance."
Bash Plate (Sump Guard) for Royal Enfield Meteor & Reborn,999.00,https://ridersarena.com/cdn/shop/files/41XAuYRRp-L._SL1280.jpg?v=1702203380&width=1946,Protects your engine sump from off-road damages SUPER SMOOTH FINISH Add a style to your bike with Dhe Best Product Suitable For Royal Enfield Reborn&Meteor
FOGOFF 30 ANTI FOG INSERT,750.00,https://ridersarena.com/cdn/shop/files/Fogoff30.webp?v=1718449800&width=1946,"The FOGOFF-30 Anti Fog clear insert for helmets is designed to prevent fogging on the visors of motorcycle helmets. They come in a universal size to fit a wide variety of helmets. These inserts are an economical alternative to Pinlock inserts, providing good value for money. Features: Clear & Transparent: The insert provides a clear and transparent view without visual distortion. Anti-Fog: It helps to prevent fogging on the helmet visor, ensuring better visibility. Patented Adhesive System: The patented adhesive system used in the FogOff is designed to enhance the insert's lifespan. Day & Night Use: Suitable for use during both day and night riding. Optically Correct: The insert is claimed to be 100% optically correct, ensuring that it doesn't distort your vision. High-Quality Sealing Gasket: It includes a high-quality sealing gasket to prevent dust collection between the insert and the visor. Fits Most Helmets: Designed to fit almost all helmets without pins. Made in Europe."
Solace - Titan Air Knee Guards,"3,399.00",https://ridersarena.com/cdn/shop/products/Titan-knee-3-700x835.png?v=1665927619&width=1946,"The Solace Titan air knee guards provide rigid hard-shell safety with bionic articulating comfort for all-day wearability. Lightweight, CE tested and ventilated: just how a good knee armour should be."
LED Work Light Fog Lamp Dual Color Motorcycle Lights,"2,399.00",https://ridersarena.com/cdn/shop/files/P-4-8-1.jpg?v=1686643305&width=1946,"Cree Led Bright Led Voltage: 12-80V DC, Brightness : 6000Lm, Power : 60W, Scope : Motorcycles, Cars (Headlights) Using high-power led lamp beads, long life 10000 hours the above. Brightness equivalent brightness xenon lamp. 90% of the electrical energy into light energy. power consumption of only ordinary 1/10 of the lamp. reverse polarity protection: the positive and negative reversed does not light, adjust after can light. Built-in application specific integrated headlight constant current drive control 12-80v universal, adapt to a wide range. Does not destroy the original car structure, mounted directly applicable to all electricity moving car, motorcycle."
Liqui Moly Chain and Brake Cleaner (500 ml) (LM019),684.00,https://ridersarena.com/cdn/shop/products/6126l6YUY2L._SL1200_941e564c-17d4-4d93-a49b-9eed1b859ce0.jpg?v=1674558372&width=1946,About this item For cleaning chain with and without O-rings Specially developed for cleaning oil residues Made in Germany Brand Liqui Moly Item Volume 500 Millilitres Net Quantity 500 millilitre Number of Items 1 Item Weight 295.45 Grams Contains Liquid Contents Yes
BOBO BM11H PRO Fully Waterproof Bike Phone Holder with Vibration Controller (with Fast 15W Wireless Charger & USB-C Input/Output Port) Motorcycle Mobile Mount,"4,299.00",https://ridersarena.com/cdn/shop/files/BB-BM-011-111001.webp?v=1718095906&width=1946,"BOBO BM11H WATERPROOF MOUNT WITH VIBRATION CONTROLLER - If you are looking for a secure and waterproof bike mount for your mobile phone, this is what you should get. It fits a wide range of phones from 4.0 - 7.0 inch screen, and touchscreen works perfectly well. You can easily mount this on any handlebar. Vibration Controller helps dampen the vibrations to your phone. ALWAYS CONNECTED - With this product you will never get lost on the road and you don’t need to worry about running out of battery on the go. The 15W output can charge your mobile really fast. There is also a USB-C port which can be used as both Input as well as Output. ALWAYS SECURED - The clean and clever design sports great holding power without hiding your smartphone behind foam pads and silicon bands. It will ensure you trust the product and believe that your phone will never come off, even on the bumpiest of the roads. ALL TOOLS & SPARE PARTS INCLUDED - Along with the main unit & ATTACHED VIBRATION CONTROLLER, we provide: 1) METAL BUCKLE & SPACERS - We support 3 common sizes of handlebar dia i.e. 22, 25, and 32 mm; 2) 1.5m Wire with SAE Connector; 3) HEX KEY - This is very useful to tighten / loosen the buckle; 4) SPARE FUSE & TIES - The wire already contain 1 fuse & we provide 1 spare fuse in the box along with 2 plastic ties to secure the wire. Along with this a fast 20cm USB-C cable is also included."
Crux Black Helmet,"1,299.00",https://ridersarena.com/cdn/shop/products/Vega-Crux-Black-2.jpg?v=1664564398&width=1946,Crux DX is Modular Helmet that guarantees to keep riders safe and completely protected during their adventurous bike trips
GRAVEL Motorcycle Kevlar Denim (Black) - Solace,"6,800.00",https://ridersarena.com/cdn/shop/files/GRAVEL-JEANS-1.jpg?v=1738246551&width=1946,"Style and protection make the Solace Gravel Jean a uniquely versatile riding denim. With motorcycle specific features that include a Kevlar lining and a knee armour pocket, these denims are as comfortable on the bike as they are in a city mall for a weekend shopping. Built for the fashion forward rider who doesn’t want to sacrifice good looks with real-world protection. They also come standard with not only CE Level 2 knee armour in the easily-accessible external zip pockets, but CE level 2 hip protectors as well, all from Powertector of Korea. Features – Classic 5 pocket design Straight cut casual fit, stretch fabric Durable 12.5oz denim construction Removable and soft protectors on the KNEE  AIR-TEC L2 approved to EN1621:1 -Type -B Removable and soft protectors on the HIPS AIR-TEC L2 approved to EN1621:1 -Type -A Abrasion and tear resistant 220GSM Para Aramid Kevlar Fabric  lining reinforcement on knee and hip region YKK zipper front fly Double stitched all throughout MADE IN INDIA"
SHIFT CE2 KNEE GUARDS - SOLACE,"3,300.00",https://ridersarena.com/cdn/shop/files/Shift-knee-guards-main.png?v=1686644034&width=1946,"Solace Shift CE2 Knee Protectors are truly made for safety and stealth with the option to be worn externally or next to the skin. Super comfortable, great for use over and under jeans, bicycling, and motorcycling with wrap-around wearability. Removable Powertector CE level 2 armour certified to CE EN 1621-2:2012 Level 2 standard. Flexible, ventilated, and incredibly comfortable (Air Tec S – 202.5 x 130 – armour length and width) Lightweight at approx 580 grams for the pair Armour is reusable multiple times after impact Neoprene outer shell with polyester behind protector and compressed EVA padding Soft backing for comfort Wrap-around fastening system with lots of adjustabilities Dual side pads (2 each side) provided for protection from side knocks Thigh pad comfort Open and breathable cut-out behind-the-knee area ensures excellent breathability and flexibility, and also prevents discomfort due to bunching up of material The protector pocket is backed with soft foam to keep you comfortable Elasticated adjustable external velcro straps both top and bottom for a secure fit High tensile strength abrasion-resistant fabric with an internal coating specifically located on the knee face and the outer side of the knee Easy to wash and keep fresh"
LS2 FF800 STORM II FLAG GLOSS BLACK GREY-06,"11,000.00",https://ridersarena.com/cdn/shop/files/FLAG-1.webp?v=1737463325&width=1946,"Touring helmet to enjoy city roads or highways. Shell made of KPA for greater lightness and safety. Maximum ventilation with its large upper air intake. Anti-scratch visor prepared for the anti-fog system, Pinlock Max Vision, and drop-down sun visor. TECHNICAL SPECIFICATIONS SHELL: Certified European ECE 22.06 & ISI as per Indian BIS IS 4151:2015 GR 1530 ± 50 XS – 3XL KPA 3 Shells Oval GENDER Unisex COMFORT: Removable and Washable Breathable Hypoallergenic Laser-Cut Foam Chin Curtain VISOR: Pinlock® 70 Max Vision™ Included Twin Visor System Scratch Resistant UV Resistant Quick Release System SECURITY: Double D Ring Reinforced Chin Strap Reflective Safety Patch Multi-Density EPS VENTILATION: Top Vent Chin Vent Chin and top vents Exhaust Vents Channelled EPS Breath Deflector Manual: View SIZE CHART: ADULT HEAD Size Circumference in Centimeters (CM) SIZES (CM) XXS 51-52 XS 53-54 S 55-56 M 57-58 L 59-60 XL 61-62 XXL 63-64 3XL 65-66 4XL 67-68"
Battery For KAWASAKI NINJA 650-CB12A-BS-CRANK1,"7,385.00",https://ridersarena.com/cdn/shop/files/1-2-min.webp?v=1723811243&width=1946,"CB12A-BS is replacement of YTZ12ABS APPLICATIONS YEAR APRILIA RSV4 RR, 2017-2019 APRILIA TUONO V4 1100,RR 2014-2018 APRILIA TUONO V4R 2011-2014 HUSQVARNA 701 VITPILEN 2018-2019 KAWASAKI NINJA 650R, 2012-2016 KAWASAKI Z1000 ABS 2014-2016 KAWASAKI NINJA 1000 ABS 2014-2016 KTM ADVENTURE 2019-2020 KTM DUKE 2019-2020 SUZUKI GSX-R 1000,A 2005-2016 SUZUKI GSX-S1000 A,A,FA 2016-2023 SUZUKI HAYA BUSA TILL 2011 2003-2011 SUZUKI GSX-R750 2000-2023 SUZUKI GSX-S750 2015-2019 SUZUKI GSX1250S,A BANDIT,FA 2007-2016 SUZUKI GSX1300R HAYABUSA 1999-2007 Type: SMF (Sealed maintenance free) Dimensions :- Capacity: 12 volt Amperes: 10.5 Ah(10 HR) Dimensions:- Lenth × width × Height 150 mm×86 mm×108 mm Weight: 3.320 kg CCA: 190 CRANK1 SBK BATTERIES – the ultimate power source for your superbike! CRANK1 batteries use AGM-VRLA technology, making them 100% maintenance-free. No need for any care after installation and these are Specially designed with high Cold Cranking Amperes, CRANK1 batteries ensure your high CC engine roars to road effortlessly. With OEM sizes, CRANK1 batteries fit perfectly without any adjustments, just like the original ones from the manufacturer. so you can Enjoy peace of mind with a 1-year replacement warranty and an expected life of up to or more then 3 years and Depending on your riding pattern. CRANK1 batteries are perfect for Ducati, BMW, Harley, Triumph, Honda, Kawasaki, Suzuki, Aprilia, Yamaha, Benelli, and more. It has exceptional performance in all temperatures, from -30°C to 55°C, with 100% pre-delivery inspection ensuring reliability with Premium copper terminals ensure no corrosion, ever! IMPORTANT: Using unsuitable ordinary batteries can damage your super bike’s electronics. Choose wisely with CRANK1 for high cranking power and top performance."
Liqui Moly Motorbike Performance pack,973.00,https://ridersarena.com/cdn/shop/products/liqui-moly-motorbike-performance-pack-760413_1024x1024_1b00de82-afda-4d12-90b1-a5b0aa77e801.webp?v=1674901446&width=1946,Не найдено
LS2 FF320 STREAM II NOISY RED BLACK-06,"7,100.00",https://ridersarena.com/cdn/shop/files/WhatsApp_Image_2024-12-10_at_14.17.01__2_-removebg-preview.webp?v=1737463052&width=1946,"Introducing the LS2 FF320 Stream-II Full Face Helmet – a remarkable leap forward in motorcycle helmet innovation that seamlessly blends affordability with uncompromising quality. Designed for motorcycle enthusiasts who demand both value and performance, this full-face helmet challenges expectations by incorporating features and finishes typically associated with higher-priced alternatives. Visibility is a top priority for the LS2 Stream-II helmet. The main screen has been meticulously crafted to provide an exceptional field of vision, offering riders a clear perspective of the road and their surroundings. This commitment to safety extends to the wide variety of graphics available, allowing riders to showcase their personal style without compromising on safety or functionality. Elevate your riding experience with the LS2 Stream-II – where affordability meets excellence. Technical Specifications SHELL Certified European ECE 22.06 & ISI as per Indian BIS IS 4151:2015 GR 1450 ± 50 XXS – XXL KPA 3 Shell Bluetooth Intercom ready (available separately). COMFORT Removable Breathable Hypoallergenic Laser-Cut Foam Chin Curtain VISOR Twin Shield System Quick Release System Scratch Resistant UV Resistant Fog Resistant Pinlock Ready visor ( Without pinlock sheet. not available with helmet) SECURITY To ensure good protection the helmet must fit your head to perfection, special attention should be paid to the shell shape design and materials to minimize the effects of a possible impact. It is key to obtain a perfect fit to your head from outside to inside, as well as the shell, the configuration of the EPS liner, which should match closely the human head shape. This version of helmet is with Double D Rings retention system Reflective Safety Patch Multi-Density EP Emergency pull release on cheekpads VENTILATION LS2 helmets feature a Dynamic Flow-through Ventilation. Fully adjustable intake ports and vented EPS work with the rear spoiler and exhaust ports to create a constant, light flow of air helping to keep the rider cool and comfortable. Channeled Ports Top Vent Chin Vent Exhaust Port Breath Deflector CERTIFICATION Certified ECE 22.06 BIS CERTIFIED IS 4151:2015 SIZE CHART ADULT HEAD Size Circumference in Centimeters (CM) SIZES (CM) XXS 51-52 XS 53-54 S 55-56 M 57-58 L 59-60 XL 61-62 XXL 63-64 3XL 65-66 4XL 67-68"
